segment,idx,rho_kpc,inc_deg,alpha_deg,h5
seg3,98,30.0,23.0,197.0949720670391,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0098_r030.00_i023.00_a197.09.h5
seg3,99,30.0,23.0,199.10614525139667,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0099_r030.00_i023.00_a199.11.h5
seg3,100,30.0,23.0,201.11731843575419,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0100_r030.00_i023.00_a201.12.h5
seg3,101,30.0,23.0,203.12849162011173,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0101_r030.00_i023.00_a203.13.h5
seg3,102,30.0,23.0,205.1396648044693,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0102_r030.00_i023.00_a205.14.h5
seg3,103,30.0,23.0,207.15083798882682,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0103_r030.00_i023.00_a207.15.h5
seg3,104,30.0,23.0,209.16201117318437,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0104_r030.00_i023.00_a209.16.h5
seg3,105,30.0,23.0,211.17318435754188,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0105_r030.00_i023.00_a211.17.h5
seg3,106,30.0,23.0,213.18435754189946,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0106_r030.00_i023.00_a213.18.h5
seg3,107,30.0,23.0,215.19553072625698,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0107_r030.00_i023.00_a215.20.h5
seg3,108,30.0,23.0,217.20670391061452,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0108_r030.00_i023.00_a217.21.h5
seg3,109,30.0,23.0,219.21787709497207,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0109_r030.00_i023.00_a219.22.h5
seg3,110,30.0,23.0,221.2290502793296,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0110_r030.00_i023.00_a221.23.h5
seg3,111,30.0,23.0,223.2402234636872,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0111_r030.00_i023.00_a223.24.h5
seg3,112,30.0,23.0,225.2513966480447,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0112_r030.00_i023.00_a225.25.h5
seg3,113,30.0,23.0,227.26256983240225,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0113_r030.00_i023.00_a227.26.h5
seg3,114,30.0,23.0,229.27374301675977,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0114_r030.00_i023.00_a229.27.h5
seg3,115,30.0,23.0,231.28491620111734,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0115_r030.00_i023.00_a231.28.h5
seg3,116,30.0,23.0,233.29608938547486,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0116_r030.00_i023.00_a233.30.h5
seg3,117,30.0,23.0,235.3072625698324,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0117_r030.00_i023.00_a235.31.h5
seg3,118,30.0,23.0,237.31843575418992,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0118_r030.00_i023.00_a237.32.h5
seg3,119,30.0,23.0,239.3296089385475,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0119_r030.00_i023.00_a239.33.h5
seg3,120,30.0,23.0,241.34078212290504,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0120_r030.00_i023.00_a241.34.h5
seg3,121,30.0,23.0,243.35195530726259,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0121_r030.00_i023.00_a243.35.h5
seg3,122,30.0,23.0,245.36312849162013,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0122_r030.00_i023.00_a245.36.h5
seg3,123,30.0,23.0,247.37430167597765,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0123_r030.00_i023.00_a247.37.h5
seg3,124,30.0,23.0,249.38547486033522,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0124_r030.00_i023.00_a249.39.h5
seg3,125,30.0,23.0,251.39664804469274,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0125_r030.00_i023.00_a251.40.h5
seg3,126,30.0,23.0,253.40782122905028,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0126_r030.00_i023.00_a253.41.h5
seg3,127,30.0,23.0,255.4189944134078,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0127_r030.00_i023.00_a255.42.h5
seg3,128,30.0,23.0,257.4301675977654,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0128_r030.00_i023.00_a257.43.h5
seg3,129,30.0,23.0,259.44134078212295,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0129_r030.00_i023.00_a259.44.h5
seg3,130,30.0,23.0,261.45251396648047,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0130_r030.00_i023.00_a261.45.h5
seg3,131,30.0,23.0,263.463687150838,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0131_r030.00_i023.00_a263.46.h5
seg3,132,30.0,23.0,265.47486033519556,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0132_r030.00_i023.00_a265.47.h5
seg3,133,30.0,23.0,267.4860335195531,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0133_r030.00_i023.00_a267.49.h5
seg3,134,30.0,23.0,269.4972067039106,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0134_r030.00_i023.00_a269.50.h5
seg3,135,30.0,23.0,271.50837988826817,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0135_r030.00_i023.00_a271.51.h5
seg3,136,30.0,23.0,273.5195530726257,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0136_r030.00_i023.00_a273.52.h5
seg3,137,30.0,23.0,275.53072625698326,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0137_r030.00_i023.00_a275.53.h5
seg3,138,30.0,23.0,277.54189944134083,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0138_r030.00_i023.00_a277.54.h5
seg3,139,30.0,23.0,279.55307262569835,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0139_r030.00_i023.00_a279.55.h5
seg3,140,30.0,23.0,281.56424581005587,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0140_r030.00_i023.00_a281.56.h5
seg3,141,30.0,23.0,283.5754189944134,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0141_r030.00_i023.00_a283.58.h5
seg3,142,30.0,23.0,285.58659217877096,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0142_r030.00_i023.00_a285.59.h5
seg3,143,30.0,23.0,287.5977653631285,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0143_r030.00_i023.00_a287.60.h5
seg3,144,30.0,23.0,289.60893854748605,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0144_r030.00_i023.00_a289.61.h5
seg3,145,30.0,23.0,291.62011173184356,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0145_r030.00_i023.00_a291.62.h5
seg3,146,30.0,23.0,293.63128491620114,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0146_r030.00_i023.00_a293.63.h5
seg3,147,30.0,23.0,295.6424581005587,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0147_r030.00_i023.00_a295.64.h5
seg3,148,30.0,23.0,297.65363128491623,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0148_r030.00_i023.00_a297.65.h5
seg3,149,30.0,23.0,299.66480446927375,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0149_r030.00_i023.00_a299.66.h5
seg3,150,30.0,23.0,301.67597765363126,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0150_r030.00_i023.00_a301.68.h5
seg3,151,30.0,23.0,303.68715083798884,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0151_r030.00_i023.00_a303.69.h5
seg3,152,30.0,23.0,305.69832402234636,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0152_r030.00_i023.00_a305.70.h5
seg3,153,30.0,23.0,307.70949720670393,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0153_r030.00_i023.00_a307.71.h5
seg3,154,30.0,23.0,309.72067039106145,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0154_r030.00_i023.00_a309.72.h5
seg3,155,30.0,23.0,311.731843575419,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0155_r030.00_i023.00_a311.73.h5
seg3,156,30.0,23.0,313.74301675977654,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0156_r030.00_i023.00_a313.74.h5
seg3,157,30.0,23.0,315.7541899441341,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0157_r030.00_i023.00_a315.75.h5
seg3,158,30.0,23.0,317.76536312849163,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0158_r030.00_i023.00_a317.77.h5
seg3,159,30.0,23.0,319.77653631284915,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0159_r030.00_i023.00_a319.78.h5
seg3,160,30.0,23.0,321.7877094972067,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0160_r030.00_i023.00_a321.79.h5
seg3,161,30.0,23.0,323.79888268156424,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0161_r030.00_i023.00_a323.80.h5
seg3,162,30.0,23.0,325.8100558659218,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0162_r030.00_i023.00_a325.81.h5
seg3,163,30.0,23.0,327.8212290502793,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0163_r030.00_i023.00_a327.82.h5
seg3,164,30.0,23.0,329.8324022346369,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0164_r030.00_i023.00_a329.83.h5
seg3,165,30.0,23.0,331.8435754189944,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0165_r030.00_i023.00_a331.84.h5
seg3,166,30.0,23.0,333.85474860335194,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0166_r030.00_i023.00_a333.85.h5
seg3,167,30.0,23.0,335.8659217877095,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0167_r030.00_i023.00_a335.87.h5
seg3,168,30.0,23.0,337.877094972067,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0168_r030.00_i023.00_a337.88.h5
seg3,169,30.0,23.0,339.8882681564246,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0169_r030.00_i023.00_a339.89.h5
seg3,170,30.0,23.0,341.8994413407821,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0170_r030.00_i023.00_a341.90.h5
seg3,171,30.0,23.0,343.9106145251397,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0171_r030.00_i023.00_a343.91.h5
seg3,172,30.0,23.0,345.9217877094972,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0172_r030.00_i023.00_a345.92.h5
seg3,173,30.0,23.0,347.9329608938548,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0173_r030.00_i023.00_a347.93.h5
seg3,174,30.0,23.0,349.9441340782123,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0174_r030.00_i023.00_a349.94.h5
seg3,175,30.0,23.0,351.9553072625698,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0175_r030.00_i023.00_a351.96.h5
seg3,176,30.0,23.0,353.9664804469274,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0176_r030.00_i023.00_a353.97.h5
seg3,177,30.0,23.0,355.9776536312849,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0177_r030.00_i023.00_a355.98.h5
seg3,178,30.0,23.0,357.9888268156425,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0178_r030.00_i023.00_a357.99.h5
seg3,179,30.0,23.0,360.0,/data/sborthak/m61/edinburgh_movie/spectra/seg3/spec_0179_r030.00_i023.00_a360.00.h5
